test,metodo,n_iter,trial,error_abs,error_rel,error_max
test_completo,J,12,1,3.619882171790323e-13,4.072020498568918e-13,1.24983356997177e-13
test_completo,J,12,2,2.96040969516298e-13,3.3303915181193133e-13,1.149913497755506e-13
test_completo,J,12,3,3.159972283839352e-13,3.555489236362064e-13,7.902012377769552e-14
test_completo,J,12,4,3.7098102367849606e-13,4.1763814628836826e-13,1.1299294833122531e-13
test_completo,J,12,5,3.930189507173054e-13,4.42340608586278e-13,1.1698975121987587e-13
test_completo,J,12,6,3.000655279805642e-13,3.375355550616632e-13,1.4999113062685865e-13
test_completo,J,12,7,3.2798763704988687e-13,3.6895486665855515e-13,1.0599854327608682e-13
test_completo,J,12,8,3.5801916986599736e-13,4.0276115775839116e-13,1.1698975121987587e-13
test_completo,J,12,9,3.3700819912496627e-13,3.788913627289503e-13,1.299793606079902e-13
test_completo,J,13,0,3.499978085130806e-14,3.95516952522712e-14,1.3988810110276972e-14
test_completo,J,13,1,4.704570066849101e-14,5.268008251846368e-14,1.4016565685892601e-14
test_completo,J,13,2,4.4020342926387457e-14,4.948819132266635e-14,1.5015766408055242e-14
test_completo,J,13,3,4.2021941482062175e-14,4.729550084903167e-14,1.6014967130217883e-14
test_completo,J,13,4,4.2021941482062175e-14,4.726774527341604e-14,1.4988010832439613e-14
test_completo,J,13,5,4.4020342926387457e-14,4.954370247389761e-14,1.2989609388114332e-14
test_completo,J,13,6,4.1022740759899534e-14,4.6379566853715914e-14,1.6014967130217883e-14
test_completo,J,13,7,4.604649994632837e-14,5.181965967437918e-14,1.5015766408055242e-14
test_completo,J,13,8,4.1994185906446546e-14,4.726774527341604e-14,1.8013368574543165e-14
test_completo,J,13,9,4.2049697057677804e-14,4.7351012000262926e-14,1.2989609388114332e-14
test_completo,J,14,0,4.9960036108132044e-15,5.800915303666443e-15,1.9984014443252818e-15
test_completo,J,14,1,5.995204332975845e-15,6.716849298982197e-15,1.9984014443252818e-15
test_completo,J,14,2,4.9960036108132044e-15,5.800915303666443e-15,1.9984014443252818e-15
test_completo,J,14,3,5.995204332975845e-15,6.744604874597826e-15,1.9984014443252818e-15
test_completo,J,14,4,5.995204332975845e-15,6.772360450213455e-15,1.9984014443252818e-15
test_completo,J,14,5,4.9960036108132044e-15,5.828670879282072e-15,1.9984014443252818e-15
test_completo,J,14,6,5.995204332975845e-15,6.716849298982197e-15,1.9984014443252818e-15
test_completo,J,14,7,3.9968028886505635e-15,4.496403249731884e-15,1.9984014443252818e-15
test_completo,J,14,8,3.9968028886505635e-15,4.496403249731884e-15,1.9984014443252818e-15
test_completo,J,14,9,5.995204332975845e-15,6.716849298982197e-15,1.9984014443252818e-15
test_completo,J,15,0,0.0,0.0,0.0
test_completo,J,15,1,0.0,0.0,0.0
test_completo,J,15,2,0.0,0.0,0.0
test_completo,J,15,3,0.0,0.0,0.0
test_completo,J,15,4,0.0,0.0,0.0
test_completo,J,15,5,0.0,0.0,0.0
test_completo,J,15,6,0.0,0.0,0.0
test_completo,J,15,7,0.0,0.0,0.0
test_completo,J,15,8,0.0,0.0,0.0
test_completo,J,15,9,0.0,0.0,0.0
test_completo,J,16,0,0.0,0.0,0.0
test_completo,J,16,1,0.0,0.0,0.0
test_completo,J,16,2,0.0,0.0,0.0
test_completo,J,16,3,0.0,0.0,0.0
test_completo,J,16,4,0.0,0.0,0.0
test_completo,J,16,5,0.0,0.0,0.0
test_completo,J,16,6,0.0,0.0,0.0
test_completo,J,16,7,0.0,0.0,0.0
test_completo,J,16,8,0.0,0.0,0.0
test_completo,J,16,9,0.0,0.0,0.0
test_completo,J,17,0,0.0,0.0,0.0
test_completo,J,17,1,0.0,0.0,0.0
test_completo,J,17,2,0.0,0.0,0.0
test_completo,J,17,3,0.0,0.0,0.0
test_completo,J,17,4,0.0,0.0,0.0
test_completo,J,17,5,0.0,0.0,0.0
test_completo,J,17,6,0.0,0.0,0.0
test_completo,J,17,7,0.0,0.0,0.0
test_completo,J,17,8,0.0,0.0,0.0
test_completo,J,17,9,0.0,0.0,0.0
test_completo,J,18,0,0.0,0.0,0.0
test_completo,J,18,1,0.0,0.0,0.0
test_completo,J,18,2,0.0,0.0,0.0
test_completo,J,18,3,0.0,0.0,0.0
test_completo,J,18,4,0.0,0.0,0.0
test_completo,J,18,5,0.0,0.0,0.0
test_completo,J,18,6,0.0,0.0,0.0
test_completo,J,18,7,0.0,0.0,0.0
test_completo,J,18,8,0.0,0.0,0.0
test_completo,J,18,9,0.0,0.0,0.0
test_completo,J,19,0,0.0,0.0,0.0
test_completo,J,19,1,0.0,0.0,0.0
test_completo,J,19,2,0.0,0.0,0.0
test_completo,J,19,3,0.0,0.0,0.0
test_completo,J,19,4,0.0,0.0,0.0
test_completo,J,19,5,0.0,0.0,0.0
test_completo,J,19,6,0.0,0.0,0.0
test_completo,J,19,7,0.0,0.0,0.0
test_completo,J,19,8,0.0,0.0,0.0
test_completo,J,19,9,0.0,0.0,0.0
test_completo,J,20,0,0.0,0.0,0.0
test_completo,J,20,1,0.0,0.0,0.0
test_completo,J,20,2,0.0,0.0,0.0
test_completo,J,20,3,0.0,0.0,0.0
test_completo,J,20,4,0.0,0.0,0.0
test_completo,J,20,5,0.0,0.0,0.0
test_completo,J,20,6,0.0,0.0,0.0
test_completo,J,20,7,0.0,0.0,0.0
test_completo,J,20,8,0.0,0.0,0.0
test_completo,J,20,9,0.0,0.0,0.0
test_completo,J,21,0,0.0,0.0,0.0
test_completo,J,21,1,0.0,0.0,0.0
test_completo,J,21,2,0.0,0.0,0.0
test_completo,J,21,3,0.0,0.0,0.0
test_completo,J,21,4,0.0,0.0,0.0
test_completo,J,21,5,0.0,0.0,0.0
test_completo,J,21,6,0.0,0.0,0.0
test_completo,J,21,7,0.0,0.0,0.0
test_completo,J,21,8,0.0,0.0,0.0
test_completo,J,21,9,0.0,0.0,0.0
test_completo,J,22,0,0.0,0.0,0.0
test_completo,J,22,1,0.0,0.0,0.0
test_completo,J,22,2,0.0,0.0,0.0
test_completo,J,22,3,0.0,0.0,0.0
test_completo,J,22,4,0.0,0.0,0.0
test_completo,J,22,5,0.0,0.0,0.0
test_completo,J,22,6,0.0,0.0,0.0
test_completo,J,22,7,0.0,0.0,0.0
test_completo,J,22,8,0.0,0.0,0.0
test_completo,J,22,9,0.0,0.0,0.0
test_completo,J,23,0,0.0,0.0,0.0
test_completo,J,23,1,0.0,0.0,0.0
test_completo,J,23,2,0.0,0.0,0.0
test_completo,J,23,3,0.0,0.0,0.0
test_completo,J,23,4,0.0,0.0,0.0
test_completo,J,23,5,0.0,0.0,0.0
test_completo,J,23,6,0.0,0.0,0.0
test_completo,J,23,7,0.0,0.0,0.0
test_completo,J,23,8,0.0,0.0,0.0
test_completo,J,23,9,0.0,0.0,0.0
test_completo,J,24,0,0.0,0.0,0.0
test_completo,J,24,1,0.0,0.0,0.0
test_completo,J,24,2,0.0,0.0,0.0
test_completo,J,24,3,0.0,0.0,0.0
test_completo,J,24,4,0.0,0.0,0.0
test_completo,J,24,5,0.0,0.0,0.0
test_completo,J,24,6,0.0,0.0,0.0
test_completo,J,24,7,0.0,0.0,0.0
test_completo,J,24,8,0.0,0.0,0.0
test_completo,J,24,9,0.0,0.0,0.0
test_completo,J,25,0,0.0,0.0,0.0
test_completo,J,25,1,0.0,0.0,0.0
test_completo,J,25,2,0.0,0.0,0.0
test_completo,J,25,3,0.0,0.0,0.0
test_completo,J,25,4,0.0,0.0,0.0
test_completo,J,25,5,0.0,0.0,0.0
test_completo,J,25,6,0.0,0.0,0.0
test_completo,J,25,7,0.0,0.0,0.0
test_completo,J,25,8,0.0,0.0,0.0
test_completo,J,25,9,0.0,0.0,0.0
test_completo,J,26,0,0.0,0.0,0.0
test_completo,J,26,1,0.0,0.0,0.0
test_completo,J,26,2,0.0,0.0,0.0
test_completo,J,26,3,0.0,0.0,0.0
test_completo,J,26,4,0.0,0.0,0.0
test_completo,J,26,5,0.0,0.0,0.0
test_completo,J,26,6,0.0,0.0,0.0
test_completo,J,26,7,0.0,0.0,0.0
test_completo,J,26,8,0.0,0.0,0.0
test_completo,J,26,9,0.0,0.0,0.0
test_completo,J,27,0,0.0,0.0,0.0
test_completo,J,27,1,0.0,0.0,0.0
test_completo,J,27,2,0.0,0.0,0.0
test_completo,J,27,3,0.0,0.0,0.0
test_completo,J,27,4,0.0,0.0,0.0
test_completo,J,27,5,0.0,0.0,0.0
test_completo,J,27,6,0.0,0.0,0.0
test_completo,J,27,7,0.0,0.0,0.0
test_completo,J,27,8,0.0,0.0,0.0
test_completo,J,27,9,0.0,0.0,0.0
test_completo,J,28,0,0.0,0.0,0.0
test_completo,J,28,1,0.0,0.0,0.0
test_completo,J,28,2,0.0,0.0,0.0
test_completo,J,28,3,0.0,0.0,0.0
test_completo,J,28,4,0.0,0.0,0.0
test_completo,J,28,5,0.0,0.0,0.0
test_completo,J,28,6,0.0,0.0,0.0
test_completo,J,28,7,0.0,0.0,0.0
test_completo,J,28,8,0.0,0.0,0.0
test_completo,J,28,9,0.0,0.0,0.0
test_completo,J,29,0,0.0,0.0,0.0
test_completo,J,29,1,0.0,0.0,0.0
test_completo,J,29,2,0.0,0.0,0.0
test_completo,J,29,3,0.0,0.0,0.0
test_completo,J,29,4,0.0,0.0,0.0
test_completo,J,29,5,0.0,0.0,0.0
test_completo,J,29,6,0.0,0.0,0.0
test_completo,J,29,7,0.0,0.0,0.0
test_completo,J,29,8,0.0,0.0,0.0
test_completo,J,29,9,0.0,0.0,0.0
test_completo,J,30,0,0.0,0.0,0.0
test_completo,J,30,1,0.0,0.0,0.0
test_completo,J,30,2,0.0,0.0,0.0
test_completo,J,30,3,0.0,0.0,0.0
test_completo,J,30,4,0.0,0.0,0.0
test_completo,J,30,5,0.0,0.0,0.0
test_completo,J,30,6,0.0,0.0,0.0
test_completo,J,30,7,0.0,0.0,0.0
test_completo,J,30,8,0.0,0.0,0.0
test_completo,J,30,9,0.0,0.0,0.0
test_completo,J,31,0,0.0,0.0,0.0
test_completo,J,31,1,0.0,0.0,0.0
test_completo,J,31,2,0.0,0.0,0.0
test_completo,J,31,3,0.0,0.0,0.0
test_completo,J,31,4,0.0,0.0,0.0
test_completo,J,31,5,0.0,0.0,0.0
test_completo,J,31,6,0.0,0.0,0.0
test_completo,J,31,7,0.0,0.0,0.0
test_completo,J,31,8,0.0,0.0,0.0
test_completo,J,31,9,0.0,0.0,0.0
test_completo,J,32,0,0.0,0.0,0.0
test_completo,J,32,1,0.0,0.0,0.0
test_completo,J,32,2,0.0,0.0,0.0
test_completo,J,32,3,0.0,0.0,0.0
test_completo,J,32,4,0.0,0.0,0.0
test_completo,J,32,5,0.0,0.0,0.0
test_completo,J,32,6,0.0,0.0,0.0
test_completo,J,32,7,0.0,0.0,0.0
test_completo,J,32,8,0.0,0.0,0.0
test_completo,J,32,9,0.0,0.0,0.0
test_completo,J,33,0,0.0,0.0,0.0
test_completo,J,33,1,0.0,0.0,0.0
test_completo,J,33,2,0.0,0.0,0.0
test_completo,J,33,3,0.0,0.0,0.0
test_completo,J,33,4,0.0,0.0,0.0
test_completo,J,33,5,0.0,0.0,0.0
test_completo,J,33,6,0.0,0.0,0.0
test_completo,J,33,7,0.0,0.0,0.0
test_completo,J,33,8,0.0,0.0,0.0
test_completo,J,33,9,0.0,0.0,0.0
test_completo,J,34,0,0.0,0.0,0.0
test_completo,J,34,1,0.0,0.0,0.0
test_completo,J,34,2,0.0,0.0,0.0
test_completo,J,34,3,0.0,0.0,0.0
test_completo,J,34,4,0.0,0.0,0.0
test_completo,J,34,5,0.0,0.0,0.0
test_completo,J,34,6,0.0,0.0,0.0
test_completo,J,34,7,0.0,0.0,0.0
test_completo,J,34,8,0.0,0.0,0.0
test_completo,J,34,9,0.0,0.0,0.0
test_completo,J,35,0,0.0,0.0,0.0
test_completo,J,35,1,0.0,0.0,0.0
test_completo,J,35,2,0.0,0.0,0.0
test_completo,J,35,3,0.0,0.0,0.0
test_completo,J,35,4,0.0,0.0,0.0
test_completo,J,35,5,0.0,0.0,0.0
test_completo,J,35,6,0.0,0.0,0.0
test_completo,J,35,7,0.0,0.0,0.0
test_completo,J,35,8,0.0,0.0,0.0
test_completo,J,35,9,0.0,0.0,0.0
test_completo,J,36,0,0.0,0.0,0.0
test_completo,J,36,1,0.0,0.0,0.0
test_completo,J,36,2,0.0,0.0,0.0
test_completo,J,36,3,0.0,0.0,0.0
test_completo,J,36,4,0.0,0.0,0.0
test_completo,J,36,5,0.0,0.0,0.0
test_completo,J,36,6,0.0,0.0,0.0
test_completo,J,36,7,0.0,0.0,0.0
test_completo,J,36,8,0.0,0.0,0.0
test_completo,J,36,9,0.0,0.0,0.0
test_completo,J,37,0,0.0,0.0,0.0
test_completo,J,37,1,0.0,0.0,0.0
test_completo,J,37,2,0.0,0.0,0.0
test_completo,J,37,3,0.0,0.0,0.0
test_completo,J,37,4,0.0,0.0,0.0
test_completo,J,37,5,0.0,0.0,0.0
test_completo,J,37,6,0.0,0.0,0.0
test_completo,J,37,7,0.0,0.0,0.0
test_completo,J,37,8,0.0,0.0,0.0
test_completo,J,37,9,0.0,0.0,0.0
test_completo,J,38,0,0.0,0.0,0.0
test_completo,J,38,1,0.0,0.0,0.0
test_completo,J,38,2,0.0,0.0,0.0
test_completo,J,38,3,0.0,0.0,0.0
test_completo,J,38,4,0.0,0.0,0.0
test_completo,J,38,5,0.0,0.0,0.0
test_completo,J,38,6,0.0,0.0,0.0
test_completo,J,38,7,0.0,0.0,0.0
test_completo,J,38,8,0.0,0.0,0.0
test_completo,J,38,9,0.0,0.0,0.0
test_completo,J,39,0,0.0,0.0,0.0
test_completo,J,39,1,0.0,0.0,0.0
test_completo,J,39,2,0.0,0.0,0.0
test_completo,J,39,3,0.0,0.0,0.0
test_completo,J,39,4,0.0,0.0,0.0
test_completo,J,39,5,0.0,0.0,0.0
test_completo,J,39,6,0.0,0.0,0.0
test_completo,J,39,7,0.0,0.0,0.0
test_completo,J,39,8,0.0,0.0,0.0
test_completo,J,39,9,0.0,0.0,0.0
test_completo,J,40,0,0.0,0.0,0.0
test_completo,J,40,1,0.0,0.0,0.0
test_completo,J,40,2,0.0,0.0,0.0
test_completo,J,40,3,0.0,0.0,0.0
test_completo,J,40,4,0.0,0.0,0.0
test_completo,J,40,5,0.0,0.0,0.0
test_completo,J,40,6,0.0,0.0,0.0
test_completo,J,40,7,0.0,0.0,0.0
test_completo,J,40,8,0.0,0.0,0.0
test_completo,J,40,9,0.0,0.0,0.0
test_completo,J,41,0,0.0,0.0,0.0
test_completo,J,41,1,0.0,0.0,0.0
test_completo,J,41,2,0.0,0.0,0.0
test_completo,J,41,3,0.0,0.0,0.0
test_completo,J,41,4,0.0,0.0,0.0
test_completo,J,41,5,0.0,0.0,0.0
test_completo,J,41,6,0.0,0.0,0.0
test_completo,J,41,7,0.0,0.0,0.0
test_completo,J,41,8,0.0,0.0,0.0
test_completo,J,41,9,0.0,0.0,0.0
test_completo,J,42,0,0.0,0.0,0.0
test_completo,J,42,1,0.0,0.0,0.0
test_completo,J,42,2,0.0,0.0,0.0
test_completo,J,42,3,0.0,0.0,0.0
test_completo,J,42,4,0.0,0.0,0.0
test_completo,J,42,5,0.0,0.0,0.0
test_completo,J,42,6,0.0,0.0,0.0
test_completo,J,42,7,0.0,0.0,0.0
test_completo,J,42,8,0.0,0.0,0.0
test_completo,J,42,9,0.0,0.0,0.0
test_completo,J,43,0,0.0,0.0,0.0
test_completo,J,43,1,0.0,0.0,0.0
test_completo,J,43,2,0.0,0.0,0.0
test_completo,J,43,3,0.0,0.0,0.0
test_completo,J,43,4,0.0,0.0,0.0
test_completo,J,43,5,0.0,0.0,0.0
test_completo,J,43,6,0.0,0.0,0.0
test_completo,J,43,7,0.0,0.0,0.0
test_completo,J,43,8,0.0,0.0,0.0
test_completo,J,43,9,0.0,0.0,0.0
test_completo,J,44,0,0.0,0.0,0.0
test_completo,J,44,1,0.0,0.0,0.0
test_completo,J,44,2,0.0,0.0,0.0
test_completo,J,44,3,0.0,0.0,0.0
test_completo,J,44,4,0.0,0.0,0.0
test_completo,J,44,5,0.0,0.0,0.0
test_completo,J,44,6,0.0,0.0,0.0
test_completo,J,44,7,0.0,0.0,0.0
test_completo,J,44,8,0.0,0.0,0.0
test_completo,J,44,9,0.0,0.0,0.0
test_completo,J,45,0,0.0,0.0,0.0
test_completo,J,45,1,0.0,0.0,0.0
test_completo,J,45,2,0.0,0.0,0.0
test_completo,J,45,3,0.0,0.0,0.0
test_completo,J,45,4,0.0,0.0,0.0
test_completo,J,45,5,0.0,0.0,0.0
test_completo,J,45,6,0.0,0.0,0.0
test_completo,J,45,7,0.0,0.0,0.0
test_completo,J,45,8,0.0,0.0,0.0
test_completo,J,45,9,0.0,0.0,0.0
test_completo,J,46,0,0.0,0.0,0.0
test_completo,J,46,1,0.0,0.0,0.0
test_completo,J,46,2,0.0,0.0,0.0
test_completo,J,46,3,0.0,0.0,0.0
test_completo,J,46,4,0.0,0.0,0.0
test_completo,J,46,5,0.0,0.0,0.0
test_completo,J,46,6,0.0,0.0,0.0
test_completo,J,46,7,0.0,0.0,0.0
test_completo,J,46,8,0.0,0.0,0.0
test_completo,J,46,9,0.0,0.0,0.0
test_completo,J,47,0,0.0,0.0,0.0
test_completo,J,47,1,0.0,0.0,0.0
test_completo,J,47,2,0.0,0.0,0.0
test_completo,J,47,3,0.0,0.0,0.0
test_completo,J,47,4,0.0,0.0,0.0
test_completo,J,47,5,0.0,0.0,0.0
test_completo,J,47,6,0.0,0.0,0.0
test_completo,J,47,7,0.0,0.0,0.0
test_completo,J,47,8,0.0,0.0,0.0
test_completo,J,47,9,0.0,0.0,0.0
test_completo,J,48,0,0.0,0.0,0.0
test_completo,J,48,1,0.0,0.0,0.0
test_completo,J,48,2,0.0,0.0,0.0
test_completo,J,48,3,0.0,0.0,0.0
test_completo,J,48,4,0.0,0.0,0.0
test_completo,J,48,5,0.0,0.0,0.0
test_completo,J,48,6,0.0,0.0,0.0
test_completo,J,48,7,0.0,0.0,0.0
test_completo,J,48,8,0.0,0.0,0.0
test_completo,J,48,9,0.0,0.0,0.0
test_completo,J,49,0,0.0,0.0,0.0
test_completo,J,49,1,0.0,0.0,0.0
test_completo,J,49,2,0.0,0.0,0.0
test_completo,J,49,3,0.0,0.0,0.0
test_completo,J,49,4,0.0,0.0,0.0
test_completo,J,49,5,0.0,0.0,0.0
test_completo,J,49,6,0.0,0.0,0.0
test_completo,J,49,7,0.0,0.0,0.0
test_completo,J,49,8,0.0,0.0,0.0
test_completo,J,49,9,0.0,0.0,0.0
test_completo,J,50,0,0.0,0.0,0.0
test_completo,J,50,1,0.0,0.0,0.0
test_completo,J,50,2,0.0,0.0,0.0
test_completo,J,50,3,0.0,0.0,0.0
test_completo,J,50,4,0.0,0.0,0.0
test_completo,J,50,5,0.0,0.0,0.0
test_completo,J,50,6,0.0,0.0,0.0
test_completo,J,50,7,0.0,0.0,0.0
test_completo,J,50,8,0.0,0.0,0.0
test_completo,J,50,9,0.0,0.0,0.0
test_completo,J,51,0,0.0,0.0,0.0
test_completo,J,51,1,0.0,0.0,0.0
test_completo,J,51,2,0.0,0.0,0.0
test_completo,J,51,3,0.0,0.0,0.0
test_completo,J,51,4,0.0,0.0,0.0
test_completo,J,51,5,0.0,0.0,0.0
test_completo,J,51,6,0.0,0.0,0.0
test_completo,J,51,7,0.0,0.0,0.0
test_completo,J,51,8,0.0,0.0,0.0
test_completo,J,51,9,0.0,0.0,0.0
test_completo,J,52,0,0.0,0.0,0.0
test_completo,J,52,1,0.0,0.0,0.0
test_completo,J,52,2,0.0,0.0,0.0
test_completo,J,52,3,0.0,0.0,0.0
test_completo,J,52,4,0.0,0.0,0.0
test_completo,J,52,5,0.0,0.0,0.0
test_completo,J,52,6,0.0,0.0,0.0
test_completo,J,52,7,0.0,0.0,0.0
test_completo,J,52,8,0.0,0.0,0.0
test_completo,J,52,9,0.0,0.0,0.0
test_completo,J,53,0,0.0,0.0,0.0
test_completo,J,53,1,0.0,0.0,0.0
test_completo,J,53,2,0.0,0.0,0.0
test_completo,J,53,3,0.0,0.0,0.0
test_completo,J,53,4,0.0,0.0,0.0
test_completo,J,53,5,0.0,0.0,0.0
test_completo,J,53,6,0.0,0.0,0.0
test_completo,J,53,7,0.0,0.0,0.0
test_completo,J,53,8,0.0,0.0,0.0
test_completo,J,53,9,0.0,0.0,0.0
test_completo,J,54,0,0.0,0.0,0.0
test_completo,J,54,1,0.0,0.0,0.0
test_completo,J,54,2,0.0,0.0,0.0
test_completo,J,54,3,0.0,0.0,0.0
test_completo,J,54,4,0.0,0.0,0.0
test_completo,J,54,5,0.0,0.0,0.0
test_completo,J,54,6,0.0,0.0,0.0
test_completo,J,54,7,0.0,0.0,0.0
test_completo,J,54,8,0.0,0.0,0.0
test_completo,J,54,9,0.0,0.0,0.0
test_completo,J,55,0,0.0,0.0,0.0
test_completo,J,55,1,0.0,0.0,0.0
test_completo,J,55,2,0.0,0.0,0.0
test_completo,J,55,3,0.0,0.0,0.0
test_completo,J,55,4,0.0,0.0,0.0
test_completo,J,55,5,0.0,0.0,0.0
test_completo,J,55,6,0.0,0.0,0.0
test_completo,J,55,7,0.0,0.0,0.0
test_completo,J,55,8,0.0,0.0,0.0
test_completo,J,55,9,0.0,0.0,0.0
test_completo,J,56,0,0.0,0.0,0.0
test_completo,J,56,1,0.0,0.0,0.0
test_completo,J,56,2,0.0,0.0,0.0
test_completo,J,56,3,0.0,0.0,0.0
test_completo,J,56,4,0.0,0.0,0.0
test_completo,J,56,5,0.0,0.0,0.0
test_completo,J,56,6,0.0,0.0,0.0
test_completo,J,56,7,0.0,0.0,0.0
test_completo,J,56,8,0.0,0.0,0.0
test_completo,J,56,9,0.0,0.0,0.0
test_completo,J,57,0,0.0,0.0,0.0
test_completo,J,57,1,0.0,0.0,0.0
test_completo,J,57,2,0.0,0.0,0.0
test_completo,J,57,3,0.0,0.0,0.0
test_completo,J,57,4,0.0,0.0,0.0
test_completo,J,57,5,0.0,0.0,0.0
test_completo,J,57,6,0.0,0.0,0.0
test_completo,J,57,7,0.0,0.0,0.0
test_completo,J,57,8,0.0,0.0,0.0
test_completo,J,57,9,0.0,0.0,0.0
test_completo,J,58,0,0.0,0.0,0.0
test_completo,J,58,1,0.0,0.0,0.0
test_completo,J,58,2,0.0,0.0,0.0
test_completo,J,58,3,0.0,0.0,0.0
test_completo,J,58,4,0.0,0.0,0.0
test_completo,J,58,5,0.0,0.0,0.0
test_completo,J,58,6,0.0,0.0,0.0
test_completo,J,58,7,0.0,0.0,0.0
test_completo,J,58,8,0.0,0.0,0.0
test_completo,J,58,9,0.0,0.0,0.0
test_completo,J,59,0,0.0,0.0,0.0
test_completo,J,59,1,0.0,0.0,0.0
test_completo,J,59,2,0.0,0.0,0.0
test_completo,J,59,3,0.0,0.0,0.0
test_completo,J,59,4,0.0,0.0,0.0
test_completo,J,59,5,0.0,0.0,0.0
test_completo,J,59,6,0.0,0.0,0.0
test_completo,J,59,7,0.0,0.0,0.0
test_completo,J,59,8,0.0,0.0,0.0
test_completo,J,59,9,0.0,0.0,0.0
test_completo,J,60,0,0.0,0.0,0.0
test_completo,J,60,1,0.0,0.0,0.0
test_completo,J,60,2,0.0,0.0,0.0
test_completo,J,60,3,0.0,0.0,0.0
test_completo,J,60,4,0.0,0.0,0.0
test_completo,J,60,5,0.0,0.0,0.0
test_completo,J,60,6,0.0,0.0,0.0
test_completo,J,60,7,0.0,0.0,0.0
test_completo,J,60,8,0.0,0.0,0.0
test_completo,J,60,9,0.0,0.0,0.0
test_completo,J,61,0,0.0,0.0,0.0
test_completo,J,61,1,0.0,0.0,0.0
test_completo,J,61,2,0.0,0.0,0.0
test_completo,J,61,3,0.0,0.0,0.0
test_completo,J,61,4,0.0,0.0,0.0
test_completo,J,61,5,0.0,0.0,0.0
test_completo,J,61,6,0.0,0.0,0.0
test_completo,J,61,7,0.0,0.0,0.0
test_completo,J,61,8,0.0,0.0,0.0
test_completo,J,61,9,0.0,0.0,0.0
test_completo,J,62,0,0.0,0.0,0.0
test_completo,J,62,1,0.0,0.0,0.0
test_completo,J,62,2,0.0,0.0,0.0
test_completo,J,62,3,0.0,0.0,0.0
test_completo,J,62,4,0.0,0.0,0.0
test_completo,J,62,5,0.0,0.0,0.0
test_completo,J,62,6,0.0,0.0,0.0
test_completo,J,62,7,0.0,0.0,0.0
test_completo,J,62,8,0.0,0.0,0.0
test_completo,J,62,9,0.0,0.0,0.0
test_completo,J,63,0,0.0,0.0,0.0
test_completo,J,63,1,0.0,0.0,0.0
test_completo,J,63,2,0.0,0.0,0.0
test_completo,J,63,3,0.0,0.0,0.0
test_completo,J,63,4,0.0,0.0,0.0
test_completo,J,63,5,0.0,0.0,0.0
test_completo,J,63,6,0.0,0.0,0.0
test_completo,J,63,7,0.0,0.0,0.0
test_completo,J,63,8,0.0,0.0,0.0
test_completo,J,63,9,0.0,0.0,0.0
test_completo,J,64,0,0.0,0.0,0.0
test_completo,J,64,1,0.0,0.0,0.0
test_completo,J,64,2,0.0,0.0,0.0
test_completo,J,64,3,0.0,0.0,0.0
test_completo,J,64,4,0.0,0.0,0.0
test_completo,J,64,5,0.0,0.0,0.0
test_completo,J,64,6,0.0,0.0,0.0
test_completo,J,64,7,0.0,0.0,0.0
test_completo,J,64,8,0.0,0.0,0.0
test_completo,J,64,9,0.0,0.0,0.0
test_completo,J,65,0,0.0,0.0,0.0
test_completo,J,65,1,0.0,0.0,0.0
test_completo,J,65,2,0.0,0.0,0.0
test_completo,J,65,3,0.0,0.0,0.0
test_completo,J,65,4,0.0,0.0,0.0
test_completo,J,65,5,0.0,0.0,0.0
test_completo,J,65,6,0.0,0.0,0.0
test_completo,J,65,7,0.0,0.0,0.0
test_completo,J,65,8,0.0,0.0,0.0
test_completo,J,65,9,0.0,0.0,0.0
test_completo,J,66,0,0.0,0.0,0.0
test_completo,J,66,1,0.0,0.0,0.0
test_completo,J,66,2,0.0,0.0,0.0
test_completo,J,66,3,0.0,0.0,0.0
test_completo,J,66,4,0.0,0.0,0.0
test_completo,J,66,5,0.0,0.0,0.0
test_completo,J,66,6,0.0,0.0,0.0
test_completo,J,66,7,0.0,0.0,0.0
test_completo,J,66,8,0.0,0.0,0.0
test_completo,J,66,9,0.0,0.0,0.0
test_completo,J,67,0,0.0,0.0,0.0
test_completo,J,67,1,0.0,0.0,0.0
test_completo,J,67,2,0.0,0.0,0.0
test_completo,J,67,3,0.0,0.0,0.0
test_completo,J,67,4,0.0,0.0,0.0
test_completo,J,67,5,0.0,0.0,0.0
test_completo,J,67,6,0.0,0.0,0.0
test_completo,J,67,7,0.0,0.0,0.0
test_completo,J,67,8,0.0,0.0,0.0
test_completo,J,67,9,0.0,0.0,0.0
test_completo,J,68,0,0.0,0.0,0.0
test_completo,J,68,1,0.0,0.0,0.0
test_completo,J,68,2,0.0,0.0,0.0
test_completo,J,68,3,0.0,0.0,0.0
test_completo,J,68,4,0.0,0.0,0.0
test_completo,J,68,5,0.0,0.0,0.0
test_completo,J,68,6,0.0,0.0,0.0
test_completo,J,68,7,0.0,0.0,0.0
test_completo,J,68,8,0.0,0.0,0.0
test_completo,J,68,9,0.0,0.0,0.0
test_completo,J,69,0,0.0,0.0,0.0
test_completo,J,69,1,0.0,0.0,0.0
test_completo,J,69,2,0.0,0.0,0.0
test_completo,J,69,3,0.0,0.0,0.0
test_completo,J,69,4,0.0,0.0,0.0
test_completo,J,69,5,0.0,0.0,0.0
test_completo,J,69,6,0.0,0.0,0.0
test_completo,J,69,7,0.0,0.0,0.0
test_completo,J,69,8,0.0,0.0,0.0
